,Device Time,Value,Units
2952,2024-12-10 04:07:12,99,mg/dL
2953,2024-12-10 04:02:12,101,mg/dL
2954,2024-12-10 03:57:12,102,mg/dL
2955,2024-12-10 03:52:12,104,mg/dL
2956,2024-12-10 03:47:12,104,mg/dL
2957,2024-12-10 03:42:12,103,mg/dL
2958,2024-12-10 03:37:13,95,mg/dL
2959,2024-12-10 03:32:12,96,mg/dL
2960,2024-12-10 03:27:12,99,mg/dL
2961,2024-12-10 03:22:12,105,mg/dL
2962,2024-12-10 03:17:12,113,mg/dL
2963,2024-12-10 03:12:12,124,mg/dL
2964,2024-12-10 03:07:12,129,mg/dL
2965,2024-12-10 03:02:12,132,mg/dL
2966,2024-12-10 02:57:12,135,mg/dL
2967,2024-12-10 02:52:12,136,mg/dL
2968,2024-12-10 02:47:12,139,mg/dL
2969,2024-12-10 02:42:12,142,mg/dL
2970,2024-12-10 02:37:12,146,mg/dL
2971,2024-12-10 02:32:12,149,mg/dL
2972,2024-12-10 02:27:12,153,mg/dL
2973,2024-12-10 02:22:12,158,mg/dL
2974,2024-12-10 02:17:12,166,mg/dL
2975,2024-12-10 02:12:12,176,mg/dL
2976,2024-12-10 02:07:12,185,mg/dL
2977,2024-12-10 02:02:12,195,mg/dL
2978,2024-12-10 01:57:12,205,mg/dL
2979,2024-12-10 01:52:12,216,mg/dL
2980,2024-12-10 01:47:13,227,mg/dL
2981,2024-12-10 01:42:13,236,mg/dL
2982,2024-12-10 01:37:12,239,mg/dL
2983,2024-12-10 01:32:13,245,mg/dL
2984,2024-12-10 01:27:13,253,mg/dL
2985,2024-12-10 01:22:12,256,mg/dL
2986,2024-12-10 01:17:13,259,mg/dL
2987,2024-12-10 01:12:12,264,mg/dL
2988,2024-12-10 01:07:13,262,mg/dL
2989,2024-12-10 01:02:12,256,mg/dL
2990,2024-12-10 00:57:12,254,mg/dL
2991,2024-12-10 00:52:13,258,mg/dL
2992,2024-12-10 00:47:16,266,mg/dL
2993,2024-12-10 00:42:14,271,mg/dL
2994,2024-12-10 00:37:13,266,mg/dL
2995,2024-12-10 00:32:13,259,mg/dL
2996,2024-12-10 00:27:13,251,mg/dL
2997,2024-12-10 00:22:13,244,mg/dL
2998,2024-12-10 00:17:13,253,mg/dL
2999,2024-12-10 00:12:13,266,mg/dL
3000,2024-12-10 00:07:14,276,mg/dL
3001,2024-12-10 00:02:13,273,mg/dL
3002,2024-12-09 23:57:13,261,mg/dL
3003,2024-12-09 23:52:13,252,mg/dL
3004,2024-12-09 23:47:13,250,mg/dL
3005,2024-12-09 23:42:13,254,mg/dL
3006,2024-12-09 23:37:13,252,mg/dL
3007,2024-12-09 23:32:13,245,mg/dL
3008,2024-12-09 23:27:13,242,mg/dL
3009,2024-12-09 23:22:13,243,mg/dL
3010,2024-12-09 23:17:13,239,mg/dL
3011,2024-12-09 23:12:13,234,mg/dL
3012,2024-12-09 23:07:13,230,mg/dL
3013,2024-12-09 23:02:13,216,mg/dL
3014,2024-12-09 22:57:13,200,mg/dL
3015,2024-12-09 22:52:13,182,mg/dL
3016,2024-12-09 22:47:13,181,mg/dL
3017,2024-12-09 22:42:13,167,mg/dL
3018,2024-12-09 22:37:13,153,mg/dL
3019,2024-12-09 22:32:13,150,mg/dL
3020,2024-12-09 22:27:14,147,mg/dL
3021,2024-12-09 22:22:13,137,mg/dL
3022,2024-12-09 22:17:13,120,mg/dL
3023,2024-12-09 22:12:13,101,mg/dL
3024,2024-12-09 22:07:13,86,mg/dL
3025,2024-12-09 22:02:13,79,mg/dL
3026,2024-12-09 21:57:13,75,mg/dL
3027,2024-12-09 21:52:13,81,mg/dL
3028,2024-12-09 21:47:14,88,mg/dL
3029,2024-12-09 21:42:16,95,mg/dL
3030,2024-12-09 21:37:13,102,mg/dL
3031,2024-12-09 21:32:13,103,mg/dL
3032,2024-12-09 21:27:13,107,mg/dL
3033,2024-12-09 21:22:16,114,mg/dL
3034,2024-12-09 21:17:16,121,mg/dL
3035,2024-12-09 21:12:13,132,mg/dL
3036,2024-12-09 21:07:14,151,mg/dL
3037,2024-12-09 21:02:13,162,mg/dL
3038,2024-12-09 20:57:13,169,mg/dL
3039,2024-12-09 20:52:13,175,mg/dL
3040,2024-12-09 20:47:14,195,mg/dL
3041,2024-12-09 20:42:14,208,mg/dL
3042,2024-12-09 20:37:13,218,mg/dL
3043,2024-12-09 20:32:14,219,mg/dL
3044,2024-12-09 20:27:13,208,mg/dL
3045,2024-12-09 20:22:13,194,mg/dL
3046,2024-12-09 20:17:13,178,mg/dL
3047,2024-12-09 20:12:14,158,mg/dL
3048,2024-12-09 20:07:14,144,mg/dL
3049,2024-12-09 20:02:14,141,mg/dL
3050,2024-12-09 19:57:16,139,mg/dL
3051,2024-12-09 19:52:16,138,mg/dL
3052,2024-12-09 19:47:14,133,mg/dL
3053,2024-12-09 19:42:16,128,mg/dL
3054,2024-12-09 19:37:14,120,mg/dL
3055,2024-12-09 19:32:14,115,mg/dL
3056,2024-12-09 19:27:14,112,mg/dL
3057,2024-12-09 19:22:15,116,mg/dL
3058,2024-12-09 19:17:15,126,mg/dL
3059,2024-12-09 19:12:15,141,mg/dL
3060,2024-12-09 19:07:15,157,mg/dL
3061,2024-12-09 19:02:15,170,mg/dL
3062,2024-12-09 18:57:15,181,mg/dL
3063,2024-12-09 18:52:16,187,mg/dL
3064,2024-12-09 18:47:16,191,mg/dL
3065,2024-12-09 18:42:16,193,mg/dL
3066,2024-12-09 18:37:14,193,mg/dL
3067,2024-12-09 18:32:14,193,mg/dL
3068,2024-12-09 18:27:17,194,mg/dL
3069,2024-12-09 18:22:14,200,mg/dL
3070,2024-12-09 18:17:14,205,mg/dL
3071,2024-12-09 18:12:14,209,mg/dL
3072,2024-12-09 18:07:15,207,mg/dL
3073,2024-12-09 18:02:14,209,mg/dL
3074,2024-12-09 17:57:14,210,mg/dL
3075,2024-12-09 17:52:14,200,mg/dL
3076,2024-12-09 17:47:15,195,mg/dL
3077,2024-12-09 17:42:14,192,mg/dL
3078,2024-12-09 17:37:14,201,mg/dL
3079,2024-12-09 17:32:14,201,mg/dL
3080,2024-12-09 17:27:15,199,mg/dL
3081,2024-12-09 17:22:15,190,mg/dL
3082,2024-12-09 17:17:14,186,mg/dL
3083,2024-12-09 17:12:14,174,mg/dL
3084,2024-12-09 17:07:17,162,mg/dL
3085,2024-12-09 17:02:15,154,mg/dL
3086,2024-12-09 16:57:15,142,mg/dL
3087,2024-12-09 16:52:14,130,mg/dL
3088,2024-12-09 16:47:16,118,mg/dL
3089,2024-12-09 16:42:14,111,mg/dL
3090,2024-12-09 16:37:14,103,mg/dL
3091,2024-12-09 16:32:15,96,mg/dL
3092,2024-12-09 16:27:14,93,mg/dL
3093,2024-12-09 16:22:15,95,mg/dL
3094,2024-12-09 16:17:16,92,mg/dL
3095,2024-12-09 16:12:15,90,mg/dL
3096,2024-12-09 16:07:14,90,mg/dL
3097,2024-12-09 16:02:14,87,mg/dL
3098,2024-12-09 15:57:14,78,mg/dL
3099,2024-12-09 15:52:15,77,mg/dL
3100,2024-12-09 15:47:14,77,mg/dL
3101,2024-12-09 15:42:17,74,mg/dL
3102,2024-12-09 15:37:15,72,mg/dL
3103,2024-12-09 15:32:15,70,mg/dL
3104,2024-12-09 15:27:15,69,mg/dL
3105,2024-12-09 15:22:17,71,mg/dL
3106,2024-12-09 15:17:14,72,mg/dL
3107,2024-12-09 15:12:16,75,mg/dL
3108,2024-12-09 15:07:15,77,mg/dL
3109,2024-12-09 15:02:15,82,mg/dL
3110,2024-12-09 14:57:17,86,mg/dL
3111,2024-12-09 14:52:15,92,mg/dL
3112,2024-12-09 14:47:15,100,mg/dL
3113,2024-12-09 14:42:15,107,mg/dL
3114,2024-12-09 14:37:15,114,mg/dL
3115,2024-12-09 14:32:15,119,mg/dL
3116,2024-12-09 14:27:16,123,mg/dL
3117,2024-12-09 14:22:15,129,mg/dL
3118,2024-12-09 14:17:15,135,mg/dL
3119,2024-12-09 14:12:21,143,mg/dL
3120,2024-12-09 14:07:15,151,mg/dL
3121,2024-12-09 14:02:15,156,mg/dL
3122,2024-12-09 13:57:16,164,mg/dL
3123,2024-12-09 13:52:16,169,mg/dL
3124,2024-12-09 13:47:15,172,mg/dL
3125,2024-12-09 13:42:15,170,mg/dL
3126,2024-12-09 13:37:15,167,mg/dL
3127,2024-12-09 13:32:15,160,mg/dL
3128,2024-12-09 13:27:16,159,mg/dL
3129,2024-12-09 13:22:15,150,mg/dL
3130,2024-12-09 13:17:16,136,mg/dL
3131,2024-12-09 13:12:15,123,mg/dL
3132,2024-12-09 13:07:15,113,mg/dL
3133,2024-12-09 13:02:15,108,mg/dL
3134,2024-12-09 12:57:15,102,mg/dL
3135,2024-12-09 12:52:16,99,mg/dL
3136,2024-12-09 12:47:16,103,mg/dL
3137,2024-12-09 12:42:16,107,mg/dL
3138,2024-12-09 12:37:16,113,mg/dL
3139,2024-12-09 12:32:16,117,mg/dL
3140,2024-12-09 12:27:16,118,mg/dL
3141,2024-12-09 12:22:18,118,mg/dL
3142,2024-12-09 12:17:15,114,mg/dL
3143,2024-12-09 12:12:15,119,mg/dL
3144,2024-12-09 12:07:17,129,mg/dL
3145,2024-12-09 12:02:15,126,mg/dL
3146,2024-12-09 11:57:16,131,mg/dL
3147,2024-12-09 11:52:16,130,mg/dL
3148,2024-12-09 11:47:15,128,mg/dL
3149,2024-12-09 11:42:16,129,mg/dL
3150,2024-12-09 11:37:23,132,mg/dL
3151,2024-12-09 11:32:15,136,mg/dL
3152,2024-12-09 11:27:15,145,mg/dL
3153,2024-12-09 11:22:19,147,mg/dL
3154,2024-12-09 11:17:19,147,mg/dL
3155,2024-12-09 11:12:16,149,mg/dL
3156,2024-12-09 11:07:17,151,mg/dL
3157,2024-12-09 11:02:18,151,mg/dL
3158,2024-12-09 10:57:20,150,mg/dL
3159,2024-12-09 10:52:16,155,mg/dL
3160,2024-12-09 10:47:15,153,mg/dL
3161,2024-12-09 10:42:17,150,mg/dL
3162,2024-12-09 10:37:15,145,mg/dL
3163,2024-12-09 10:32:16,134,mg/dL
3164,2024-12-09 10:27:16,123,mg/dL
3165,2024-12-09 10:22:16,114,mg/dL
3166,2024-12-09 10:17:16,113,mg/dL
3167,2024-12-09 10:12:17,110,mg/dL
3168,2024-12-09 10:07:17,113,mg/dL
3169,2024-12-09 10:02:15,109,mg/dL
3170,2024-12-09 09:57:17,106,mg/dL
3171,2024-12-09 09:52:16,109,mg/dL
3172,2024-12-09 09:47:16,110,mg/dL
3173,2024-12-09 09:42:16,113,mg/dL
3174,2024-12-09 09:37:15,115,mg/dL
3175,2024-12-09 09:32:16,119,mg/dL
3176,2024-12-09 09:27:16,123,mg/dL
3177,2024-12-09 09:22:15,128,mg/dL
3178,2024-12-09 09:17:15,124,mg/dL
3179,2024-12-09 09:12:15,126,mg/dL
3180,2024-12-09 09:07:16,128,mg/dL
3181,2024-12-09 09:02:16,129,mg/dL
3182,2024-12-09 08:57:16,128,mg/dL
3183,2024-12-09 08:52:16,126,mg/dL
3184,2024-12-09 08:47:17,126,mg/dL
3185,2024-12-09 08:42:16,128,mg/dL
3186,2024-12-09 08:37:17,134,mg/dL
3187,2024-12-09 08:32:16,140,mg/dL
3188,2024-12-09 08:27:16,163,mg/dL
3189,2024-12-09 08:22:16,167,mg/dL
3190,2024-12-09 08:17:16,174,mg/dL
3191,2024-12-09 08:12:16,178,mg/dL
3192,2024-12-09 07:42:20,120,mg/dL
3193,2024-12-09 07:37:20,114,mg/dL
3194,2024-12-09 07:32:20,110,mg/dL
3195,2024-12-09 07:27:20,106,mg/dL
3196,2024-12-09 07:22:20,107,mg/dL
3197,2024-12-09 07:17:20,102,mg/dL
3198,2024-12-09 07:12:20,102,mg/dL
3199,2024-12-09 07:07:20,98,mg/dL
3200,2024-12-09 07:02:20,103,mg/dL
3201,2024-12-09 06:57:20,97,mg/dL
3202,2024-12-09 06:52:20,95,mg/dL
3203,2024-12-09 06:47:20,92,mg/dL
3204,2024-12-09 06:42:20,95,mg/dL
3205,2024-12-09 06:37:20,94,mg/dL
3206,2024-12-09 06:32:20,93,mg/dL
3207,2024-12-09 06:27:20,90,mg/dL
3208,2024-12-09 06:22:20,93,mg/dL
3209,2024-12-09 06:17:20,95,mg/dL
3210,2024-12-09 06:12:20,98,mg/dL
3211,2024-12-09 06:07:20,99,mg/dL
3212,2024-12-09 06:02:20,100,mg/dL
3213,2024-12-09 05:57:20,105,mg/dL
3214,2024-12-09 05:52:20,107,mg/dL
3215,2024-12-09 05:47:20,109,mg/dL
3216,2024-12-09 05:42:20,112,mg/dL
3217,2024-12-09 05:37:20,111,mg/dL
3218,2024-12-09 05:32:20,106,mg/dL
3219,2024-12-09 05:27:20,104,mg/dL
3220,2024-12-09 05:22:20,105,mg/dL
3221,2024-12-09 05:17:20,105,mg/dL
3222,2024-12-09 05:12:20,105,mg/dL
3223,2024-12-09 05:07:20,105,mg/dL
3224,2024-12-09 05:02:20,107,mg/dL
3225,2024-12-09 04:57:20,110,mg/dL
3226,2024-12-09 04:52:20,112,mg/dL
3227,2024-12-09 04:47:20,113,mg/dL
3228,2024-12-09 04:42:16,114,mg/dL
3229,2024-12-09 04:37:16,116,mg/dL
3230,2024-12-09 04:32:16,117,mg/dL
3231,2024-12-09 04:27:16,122,mg/dL
3232,2024-12-09 04:22:16,121,mg/dL
3233,2024-12-09 04:17:16,125,mg/dL
3234,2024-12-09 04:12:16,119,mg/dL
3235,2024-12-09 03:42:16,39,mg/dL
3236,2024-12-09 03:37:16,39,mg/dL
3237,2024-12-09 03:27:16,74,mg/dL
3238,2024-12-09 03:22:16,108,mg/dL
3239,2024-12-09 03:17:16,114,mg/dL
3240,2024-12-09 03:12:16,110,mg/dL
3241,2024-12-09 03:07:16,111,mg/dL
3242,2024-12-09 03:02:16,114,mg/dL
3243,2024-12-09 02:57:16,122,mg/dL
3244,2024-12-09 02:52:16,139,mg/dL
3245,2024-12-09 02:47:16,141,mg/dL
3246,2024-12-09 02:42:16,145,mg/dL
3247,2024-12-09 02:37:16,143,mg/dL
3248,2024-12-09 02:32:16,141,mg/dL
3249,2024-12-09 02:27:16,128,mg/dL
3250,2024-12-09 02:22:16,147,mg/dL
3251,2024-12-09 02:17:16,151,mg/dL
3252,2024-12-09 02:12:16,146,mg/dL
3253,2024-12-09 02:07:16,161,mg/dL
3254,2024-12-09 02:02:16,163,mg/dL
3255,2024-12-09 01:57:16,164,mg/dL
